"year","exp_level","emp_type","job_title","salary","salary_curr","salary_in_usd","emp_location","remote_ratio","company_location","company_size"
2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Lead Data Scientist",156868,"USD",156868,"US",100,"US","L"
2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",0,"US","L"
2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",0,"US","L"
2022,"SE","CT","Data Analyst",90000,"USD",90000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"MI","FT","Analytics Engineer",108000,"USD",108000,"US",100,"US","M"
2022,"MI","FT","Analytics Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",165000,"USD",165000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",132000,"USD",132000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",110000,"USD",110000,"US",100,"US","M"
2022,"MI","FT","Data Analytics Engineer",135000,"USD",135000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",178800,"USD",178800,"US",100,"US","L"
2022,"SE","FT","Data Engineer",132100,"USD",132100,"US",100,"US","L"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",100,"US","M"
2022,"SE","FT","ETL Developer",63000,"USD",63000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",187200,"USD",187200,"US",100,"US","M"
2022,"EX","FT","Data Engineer",116100,"USD",116100,"US",100,"US","M"
2022,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",229998,"USD",229998,"US",0,"US","L"
2022,"SE","FT","Data Engineer",154545,"USD",154545,"US",0,"US","L"
2022,"SE","FT","Data Scientist",215000,"USD",215000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",159000,"USD",159000,"US",0,"US","L"
2022,"SE","FT","Data Engineer",229998,"USD",229998,"US",0,"US","L"
2022,"SE","FT","Data Engineer",154545,"USD",154545,"US",0,"US","L"
2022,"EN","FT","AI Scientist",50000,"USD",50000,"US",100,"US","M"
2022,"SE","FT","Data Scientist Lead",183000,"USD",183000,"US",100,"US","L"
2022,"SE","FT","Data Analyst",99750,"USD",99750,"US",100,"US","M"
2022,"SE","FT","Data Analyst",68400,"USD",68400,"US",100,"US","M"
2022,"SE","FT","Data Scientist",236900,"USD",236900,"US",100,"US","L"
2022,"SE","FT","Data Scientist",159200,"USD",159200,"US",100,"US","L"
2022,"SE","FT","Data Science Manager",243225,"USD",243225,"US",100,"US","M"
2022,"SE","FT","Data Science Manager",179775,"USD",179775,"US",100,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",148000,"USD",148000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",128000,"USD",128000,"US",100,"US","M"
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",110000,"USD",110000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",218000,"USD",218000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",145300,"USD",145300,"US",0,"US","M"
2022,"SE","FT","ML Engineer",195400,"USD",195400,"US",100,"US","L"
2022,"SE","FT","ML Engineer",131300,"USD",131300,"US",100,"US","L"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",207000,"USD",207000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Analyst",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",99000,"USD",99000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",207000,"USD",207000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Engineer",195700,"USD",195700,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130500,"USD",130500,"US",0,"US","M"
2022,"SE","FT","ML Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","ML Engineer",84000,"USD",84000,"US",100,"US","M"
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",141300,"USD",141300,"US",0,"US","M"
2022,"SE","FT","Data Engineer",102100,"USD",102100,"US",0,"US","M"
2022,"MI","FT","Business Data Analyst",150000,"USD",150000,"US",100,"US","L"
2022,"SE","FT","Data Analyst",144000,"USD",144000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",113000,"USD",113000,"US",100,"US","M"
2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"US","L"
2022,"SE","FT","Data Architect",131300,"USD",131300,"US",100,"US","L"
2022,"SE","FT","Machine Learning Engineer",195400,"USD",195400,"US",100,"US","L"
2022,"SE","FT","Machine Learning Engineer",131300,"USD",131300,"US",100,"US","L"
2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"US","L"
2022,"SE","FT","Data Architect",131300,"USD",131300,"US",100,"US","L"
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",178800,"USD",178800,"US",100,"US","L"
2022,"SE","FT","Data Engineer",132100,"USD",132100,"US",100,"US","L"
2022,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",105000,"USD",105000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",140000,"USD",140000,"US",100,"US","M"
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",180000,"USD",180000,"US",100,"US","L"
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"US","L"
2022,"SE","FT","Applied Machine Learning Scientist",108000,"USD",108000,"US",0,"US","L"
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",179400,"USD",179400,"US",0,"US","M"
2022,"SE","FT","Data Scientist",154000,"USD",154000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Scientist",193900,"USD",193900,"US",0,"US","M"
2022,"SE","FT","Machine Learning Scientist",129300,"USD",129300,"US",0,"US","M"
2022,"EX","FT","Data Science Manager",222640,"USD",222640,"US",0,"US","M"
2022,"EX","FT","Data Science Manager",182160,"USD",182160,"US",0,"US","M"
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",122500,"USD",122500,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",297500,"USD",297500,"US",100,"US","M"
2022,"EX","FT","Data Engineer",260000,"USD",260000,"US",100,"US","M"
2022,"EN","FT","Data Scientist",93000,"USD",93000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",73000,"USD",73000,"US",0,"US","M"
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",136994,"USD",136994,"US",100,"US","M"
2022,"SE","FT","Data Scientist",101570,"USD",101570,"US",100,"US","M"
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",100,"US","M"
2022,"SE","FT","ETL Developer",63000,"USD",63000,"US",100,"US","M"
2022,"MI","FT","Data Manager",134000,"USD",134000,"US",0,"US","M"
2022,"MI","FT","Data Manager",98000,"USD",98000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"MI","FT","Data Analyst",136000,"USD",136000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",112000,"USD",112000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",172000,"USD",172000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",215000,"USD",215000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",164000,"USD",164000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",300000,"USD",300000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"MI","FT","Data Analyst",97500,"USD",97500,"US",100,"US","L"
2022,"SE","FT","Applied Scientist",212800,"USD",212800,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",142800,"USD",142800,"US",100,"US","M"
2022,"EN","FT","Data Scientist",50000,"USD",50000,"US",50,"DE","M"
2022,"SE","FT","Data Scientist",151800,"USD",151800,"US",0,"US","M"
2022,"SE","FT","Data Scientist",130240,"USD",130240,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",165000,"USD",165000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",140250,"USD",140250,"US",100,"US","M"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",179400,"USD",179400,"US",100,"US","M"
2022,"SE","FT","Data Scientist",154000,"USD",154000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"MI","FT","Financial Data Analyst",75000,"USD",75000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",0,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",0,"US","M"
2022,"SE","FT","Data Analyst",115000,"USD",115000,"US",0,"US","L"
2022,"SE","FT","Data Operations Analyst",81000,"USD",81000,"US",100,"US","M"
2022,"SE","FT","Data Operations Analyst",66000,"USD",66000,"US",100,"US","M"
2022,"EN","FT","Data Analyst",46000,"USD",46000,"US",100,"US","L"
2022,"EN","FT","Data Engineer",80000,"USD",80000,"US",100,"US","L"
2022,"EX","FT","Machine Learning Scientist",200000,"USD",200000,"US",100,"US","S"
2022,"EX","FT","Machine Learning Scientist",180000,"USD",180000,"US",100,"US","S"
2022,"EX","FT","AI Scientist",200000,"USD",200000,"US",100,"US","S"
2022,"SE","FT","Data Scientist",204100,"USD",204100,"US",0,"US","M"
2022,"SE","FT","Data Scientist",136100,"USD",136100,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M"
2022,"SE","FT","Data Specialist",95000,"USD",95000,"US",100,"US","M"
2022,"SE","FT","Data Specialist",70000,"USD",70000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",113000,"USD",113000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",170000,"USD",170000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2022,"MI","FT","Data Analytics Consultant",113000,"USD",113000,"US",100,"US","L"
2022,"MI","FT","Product Data Analyst",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",119300,"USD",119300,"US",0,"US","L"
2022,"MI","FT","Research Scientist",145000,"USD",145000,"US",50,"US","L"
2022,"SE","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2022,"SE","FT","ETL Developer",146200,"USD",146200,"US",100,"US","M"
2022,"SE","FT","ETL Developer",124270,"USD",124270,"US",100,"US","M"
2022,"MI","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",245000,"USD",245000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",180000,"USD",180000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",203500,"USD",203500,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",152000,"USD",152000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Infrastructure Engineer",186000,"USD",186000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Infrastructure Engineer",148800,"USD",148800,"US",100,"US","M"
2022,"EN","FT","Data Scientist",82000,"USD",82000,"US",0,"US","L"
2022,"MI","FT","Applied Machine Learning Scientist",173000,"USD",173000,"US",50,"US","M"
2022,"SE","FT","Data Scientist",203500,"USD",203500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",152000,"USD",152000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",186000,"USD",186000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",148800,"USD",148800,"US",100,"US","M"
2022,"MI","FT","Data Science Manager",158000,"USD",158000,"US",100,"US","M"
2022,"MI","FT","Data Science Manager",134000,"USD",134000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",170000,"USD",170000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",120000,"USD",120000,"US",100,"US","M"
2022,"EX","FT","Analytics Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"EX","FT","Analytics Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",216200,"USD",216200,"US",0,"US","M"
2022,"SE","FT","Data Analyst",144100,"USD",144100,"US",0,"US","M"
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","ETL Developer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Data Science Manager",206000,"USD",206000,"US",100,"US","M"
2022,"SE","FT","Data Science Manager",175100,"USD",175100,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",189650,"USD",189650,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",164996,"USD",164996,"US",0,"US","M"
2022,"SE","FT","Data Architect",149040,"USD",149040,"US",100,"US","M"
2022,"SE","FT","Data Architect",113900,"USD",113900,"US",100,"US","M"
2022,"SE","FT","Data Engineer",154000,"USD",154000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",126000,"USD",126000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",200000,"USD",200000,"US",100,"US","L"
2022,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",195700,"USD",195700,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130500,"USD",130500,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",170000,"USD",170000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",117000,"USD",117000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",99450,"USD",99450,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",193900,"USD",193900,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",129300,"USD",129300,"US",0,"US","M"
2022,"SE","FT","Data Analyst",175000,"USD",175000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",188100,"USD",188100,"US",0,"US","M"
2022,"SE","FT","Data Engineer",139860,"USD",139860,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",248700,"USD",248700,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",167100,"USD",167100,"US",0,"US","M"
2022,"SE","FT","Data Scientist",123400,"USD",123400,"US",0,"US","M"
2022,"SE","FT","Data Scientist",88100,"USD",88100,"US",0,"US","M"
2022,"SE","FT","Data Scientist",245000,"USD",245000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",205000,"USD",205000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",141300,"USD",141300,"US",0,"US","M"
2022,"SE","FT","Data Engineer",102100,"USD",102100,"US",0,"US","M"
2022,"SE","FT","Data Architect",141300,"USD",141300,"US",0,"US","M"
2022,"SE","FT","Data Architect",102100,"USD",102100,"US",0,"US","M"
2022,"SE","FT","Data Architect",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Architect",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",189500,"USD",189500,"US",100,"US","L"
2022,"SE","FT","Data Science Manager",140100,"USD",140100,"US",100,"US","L"
2022,"SE","FT","Data Engineer",177600,"USD",177600,"US",100,"US","L"
2022,"SE","FT","Data Engineer",131300,"USD",131300,"US",100,"US","L"
2022,"MI","FT","Data Engineer",24000,"USD",24000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",24000,"USD",24000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",202900,"USD",202900,"US",100,"US","L"
2022,"SE","FT","Machine Learning Engineer",131300,"USD",131300,"US",100,"US","L"
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",115000,"USD",115000,"US",100,"US","M"
2022,"EN","FT","Machine Learning Engineer",115000,"USD",115000,"US",50,"US","L"
2022,"MI","FT","Machine Learning Engineer",193900,"USD",193900,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",129300,"USD",129300,"US",0,"US","M"
2022,"SE","FT","Data Scientist",180000,"USD",180000,"US",100,"US","L"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","L"
2022,"MI","FT","Data Analyst",216200,"USD",216200,"US",0,"US","M"
2022,"MI","FT","Data Analyst",144100,"USD",144100,"US",0,"US","M"
2022,"SE","FT","Machine Learning Scientist",216000,"USD",216000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Scientist",144000,"USD",144000,"US",0,"US","M"
2022,"EN","FT","Data Analyst",150000,"USD",150000,"US",100,"US","L"
2021,"SE","FT","Cloud Data Architect",250000,"USD",250000,"US",50,"US","L"
2022,"EX","FT","Data Science Manager",260500,"USD",260500,"US",0,"US","M"
2022,"EX","FT","Data Science Manager",175100,"USD",175100,"US",0,"US","M"
2022,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"EN","FT","Data Analyst",55000,"USD",55000,"US",100,"US","S"
2022,"MI","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",206699,"USD",206699,"US",0,"US","M"
2022,"SE","FT","Data Engineer",99100,"USD",99100,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",200000,"USD",200000,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",54000,"USD",54000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Architect",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Architect",63000,"USD",63000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",0,"US","M"
2022,"EN","FT","Analytics Engineer",130000,"USD",130000,"US",50,"US","L"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","L"
2022,"SE","FT","Data Engineer",80000,"USD",80000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",100000,"USD",100000,"US",0,"US","L"
2022,"SE","FT","Data Specialist",221300,"USD",221300,"US",100,"US","L"
2022,"SE","FT","Data Specialist",148700,"USD",148700,"US",100,"US","L"
2022,"SE","FT","Data Science Manager",249260,"USD",249260,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",185400,"USD",185400,"US",0,"US","M"
2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",128875,"USD",128875,"US",100,"US","M"
2022,"SE","FT","Data Analyst",93700,"USD",93700,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",136260,"USD",136260,"US",100,"US","M"
2022,"SE","FT","Data Analyst",109280,"USD",109280,"US",100,"US","M"
2022,"SE","FT","Data Scientist",160000,"USD",160000,"US",100,"US","L"
2022,"SE","FT","Data Scientist",92000,"USD",92000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",117000,"USD",117000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",99450,"USD",99450,"US",100,"US","M"
2022,"EN","FT","Data Engineer",129000,"USD",129000,"US",100,"US","L"
2022,"EN","FT","Data Engineer",86000,"USD",86000,"US",100,"US","L"
2022,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","L"
2022,"SE","FT","Data Scientist",119300,"USD",119300,"US",0,"US","L"
2022,"SE","FT","Business Data Analyst",100000,"USD",100000,"US",100,"US","L"
2022,"MI","FT","AI Scientist",200000,"USD",200000,"US",100,"US","M"
2022,"EN","FT","Machine Learning Developer",180000,"USD",180000,"US",100,"US","L"
2022,"MI","FT","Data Scientist",153000,"USD",153000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",150075,"USD",150075,"US",100,"US","M"
